ASIN,MARKETPLACE,REGION,BRAND_NAME,MAIN_CATEGORY,SUB_CATEGORY
B07TDLK5W3,US,US,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01MRE01HV,SE,EU,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B09LVB5HM6,ES,EU,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B088MFTGV5,DE,EU,Espring,Home & Kitchen,Kitchen & Dining
B07FQ4RB6V,NL,EU,H&S,Baby Products,Strollers & Accessories
B00DHPM6GG,DE,EU,H&S,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B07X2L2YSH,BE,EU,Espring,Sports & Outdoors,Sports & Fitness
B07XMCM4B4,NL,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01N8XWTUI,US,US,H&S,"Clothing, Shoes & Jewelry",Women
B08Y5L4HV5,IT,EU,Espring,Tools & Home Improvement,Hardware
B01MXVFWJM,DE,EU,H&S,Tools & Home Improvement,Kitchen & Bath Fixtures
B08Q46G2CG,PL,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B06W2GK4N9,SE,EU,H&S,Home & Kitchen,Kitchen & Dining
B08LL98VSZ,UK,UK,Espring,Home & Kitchen,Bath
B06XS97SKH,UK,UK,H&S,Beauty & Personal Care,Bath & Body
B07GZ9GH8T,ES,EU,H&S,Industrial & Scientific,Food Service Equipment & Supplies
B071LM6NRM,SE,EU,Espring,Beauty & Personal Care,Shave & Hair Removal
B07WZGLMMN,PL,EU,Espring,Sports & Outdoors,Sports & Fitness
B08Q45WM7G,UK,UK,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07PQQRNBM,FR,EU,Espring,Home & Kitchen,Kitchen & Dining
B06XVJL3NP,IT,EU,H&S,Beauty & Personal Care,Hair Care
B07TXL1NSY,FR,EU,Espring,Home & Kitchen,Furniture
B01MUSUMUS,NL,EU,Espring,Tools & Home Improvement,Building Supplies
B01JP1QDKU,IT,EU,Espring,Pet Supplies,Dogs
B0876V6BPH,IT,EU,Espring,Sports & Outdoors,Outdoor Recreation
B07RLM8RRX,UK,UK,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B078X4KLL3,UK,UK,H&S,"Clothing, Shoes & Jewelry",Women
B06XTR6Z46,NON-AMAZON,EU,Espring,Electronics,Computers & Accessories
B09BHRB99F,SE,EU,Espring,Home & Kitchen,Kitchen & Dining
B07FYK6FZ3,NON-AMAZON,EU,Espring,Tools & Home Improvement,Kitchen & Bath Fixtures
B07PRRK9B1,BE,EU,Espring,Home & Kitchen,Kitchen & Dining
B07CHDHCMR,US,US,H&S,Industrial & Scientific,Abrasive & Finishing Products
B08Q43R7MK,FR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B073XSJMK5,ES,EU,Tritart,Tools & Home Improvement,Power & Hand Tools
B08LPRLZLT,FR,EU,Espring,Tools & Home Improvement,Hardware
B017RIZQXS,UK,UK,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01BH6XFG6,IT,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07WFHKFCN,NON-AMAZON,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01JXX9960,FR,EU,H&S,Tools & Home Improvement,Hardware
B085F3767Z,ES,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07J5SM2HC,FR,EU,H&S,Sports & Outdoors,Exercise & Fitness
B01FWEBV6K,ES,EU,Espring,Beauty & Personal Care,"Foot, Hand & Nail Care"
B01JXX9960,TR,EU,H&S,Tools & Home Improvement,Hardware
B07VVLJ12R,FR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B00C13AZEK,SE,EU,H&S,Sports & Outdoors,Outdoor Recreation
B09R83SMBZ,DE,EU,Espring,Tools & Home Improvement,Hardware
B07T3ZS7DL,NL,EU,Espring,Baby Products,Baby Care
B06Y5V63YZ,DE,EU,Espring,Pet Supplies,Dogs
B071WJFD25,PL,EU,H&S,Office Products,Office & School Supplies
B01I1HQNFE,ES,EU,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B01JA9T2N2,NL,EU,Espring,Tools & Home Improvement,Hardware
B07DPRTTQ9,UK,UK,H&S,Industrial & Scientific,Food Service Equipment & Supplies
B017GLNHEG,NON-AMAZON,EU,H&S,Tools & Home Improvement,Hardware
B01JRVJJIQ,NL,EU,Espring,Home & Kitchen,Bath
B09BHRB99F,PL,EU,Espring,Home & Kitchen,Kitchen & Dining
B073ZN6SH9,TR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07DK6L9N7,SE,EU,H&S,Health & Household,Medical Supplies & Equipment
B019DWX2Y6,TR,EU,Espring,Industrial & Scientific,Food Service Equipment & Supplies
B01MCZ2E06,IT,EU,Espring,Beauty & Personal Care,Hair Care
B08Y5L4HV5,SE,EU,Espring,Tools & Home Improvement,Hardware
B07GBK5SQL,ES,EU,H&S,Home & Kitchen,Storage & Organization
B01KZZTRQ2,SE,EU,Espring,Home & Kitchen,Bath
B08Q2TZMVD,DE,EU,Tritart,Toys & Games,Arts & Crafts
B017GCK8X8,UK,UK,H&S,Musical Instruments,"Guitars, Basses & Equipment"
B07JWL5DHB,SE,EU,H&S,Home & Kitchen,Home Décor
B014TDD6P4,DE,EU,Espring,Home & Kitchen,Bath
B07TQS7PDP,BE,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B073XSJMK5,NON-AMAZON,EU,Tritart,Tools & Home Improvement,Power & Hand Tools
B017L0A6K0,FR,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B085F3767Z,IT,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B016JQDRNU,NON-AMAZON,EU,H&S,Home & Kitchen,Kitchen & Dining
B098XFYB62,NL,EU,Espring,Home & Kitchen,Kitchen & Dining
B06XVJL3NP,NL,EU,H&S,Beauty & Personal Care,Hair Care
B08B3HLZWP,IT,EU,Espring,Home & Kitchen,Kitchen & Dining
B0193JCAKG,TR,EU,Espring,Home & Kitchen,Appliances & Accessories
B08Y5L4HV5,BE,EU,Espring,Tools & Home Improvement,Hardware
B074VWN2SN,SE,EU,H&S,Office Products,Office & School Supplies
B086T3X98S,UK,UK,Espring,Industrial & Scientific,Food Service Equipment & Supplies
B00K1Q9HIE,FR,EU,H&S,Beauty & Personal Care,"Foot, Hand & Nail Care"
B092D4P7SL,SE,EU,Espring,Industrial & Scientific,Food Service Equipment & Supplies
B07DW4QJX7,UK,UK,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07TTMNMLP,NL,EU,Espring,Sports & Outdoors,Exercise & Fitness
B07FT9FHCR,DE,EU,Espring,Baby Products,Nursery
B015FX4ZZ2,PL,EU,Espring,Home & Kitchen,Home Décor
B084VT3XM3,SE,EU,Espring,Home & Kitchen,Kitchen & Dining
B08D6GMSG1,IT,EU,Espring,Home & Kitchen,Bath
B088RD39YR,PL,EU,Espring,Sports & Outdoors,Exercise & Fitness
B0875PQLS9,UK,UK,Espring,Home & Kitchen,Kitchen & Dining
B01L2BPBU4,UK,UK,Espring,Home & Kitchen,Kitchen & Dining
B07PRQTQ8H,SE,EU,Espring,Home & Kitchen,Kitchen & Dining
B07CVHHMYQ,IT,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07PDLV933,ES,EU,Espring,"Clothing, Shoes & Jewelry",Men
B07N8BLMZ7,SE,EU,H&S,Home & Kitchen,Home Décor
B07T7N8DP7,ES,EU,Espring,Tools & Home Improvement,Hardware
B08Q346F19,IT,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B073WNN94R,NL,EU,Tritart,Industrial & Scientific,Power & Hand Tools
B08Q46SPCB,IT,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01CGDQMDM,BE,EU,Espring,Beauty & Personal Care,Skin Care
B07PPM6WDZ,TR,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07Z67GS2K,PL,EU,Espring,Home & Kitchen,Bedding
B06XTRQHLD,DE,EU,Espring,"Clothing, Shoes & Jewelry",Men
B01MRE01HV,NON-AMAZON,EU,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B01IN2HDRO,DE,EU,Espring,Home & Kitchen,Kitchen & Dining
B07T83NWZ5,ES,EU,Espring,Tools & Home Improvement,Hardware
B01N7RK458,ES,EU,Espring,Beauty & Personal Care,"Foot, Hand & Nail Care"
B01LNDMWQC,IT,EU,Espring,Home & Kitchen,Furniture
B071KX221S,BE,EU,H&S,Home & Kitchen,Storage & Organization
B088RHVC9K,TR,EU,Espring,Tools & Home Improvement,Hardware
B01LPSMHS8,TR,EU,Espring,Automotive,Interior Accessories
B08Q4784TR,PL,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B08N18QKFK,US,US,Espring,Office Products,Office & School Supplies
B07WFHLD7G,ES,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01MFI35BI,UK,UK,Espring,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B01DSCC1Y4,FR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B08B3V248T,IT,EU,Espring,Sports & Outdoors,Exercise & Fitness
B07NVDQCKB,DE,EU,Espring,Sports & Outdoors,Outdoor Recreation
B07D26LYLH,FR,EU,H&S,Toys & Games,Games & Accessories
B07V6LGKXG,ES,EU,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B07GN1J9RV,NL,EU,H&S,Home & Kitchen,Kitchen & Dining
B07JHGCQPR,BE,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07TP1ZMVN,UK,UK,Espring,Tools & Home Improvement,Hardware
B01AAJWSH8,DE,EU,Espring,"Clothing, Shoes & Jewelry",Sport Specific Clothing
B09LVD47W6,UK,UK,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B01KTURHRO,NON-AMAZON,EU,Espring,Pet Supplies,Dogs
B07VNGCG2J,UK,UK,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B00TY0BZ56,SE,EU,H&S,Sports & Outdoors,Outdoor Recreation
B07VWR69VX,FR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07PXT4CKX,NL,EU,Espring,Sports & Outdoors,Exercise & Fitness
B01LZFLS7L,UK,UK,Espring,Sports & Outdoors,Outdoor Recreation
B07YZCZLW5,SE,EU,Espring,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B01MCZ2E06,UK,UK,Espring,Beauty & Personal Care,Hair Care
B01M717W8W,IT,EU,Espring,Beauty & Personal Care,Hair Care
B01M5AXC3O,FR,EU,Espring,"Clothing, Shoes & Jewelry",Men
B07X624JXG,DE,EU,Espring,"Clothing, Shoes & Jewelry",Men
B08ZXPXKWK,FR,EU,Espring,Pet Supplies,Dogs
B07XMCL1C2,FR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07PRRK9B1,SE,EU,Espring,Home & Kitchen,Kitchen & Dining
B01991A32K,UK,UK,Espring,Home & Kitchen,Kitchen & Dining
B072JVLVPM,IT,EU,H&S,Tools & Home Improvement,Hardware
B08DXD8664,DE,EU,Espring,Office Products,Office & School Supplies
B074SXX9J9,TR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01G9KXXGM,IT,EU,H&S,Sports & Outdoors,Exercise & Fitness
B073ZQFKV4,US,US,H&S,Industrial & Scientific,Food Service Equipment & Supplies
B082KJ7M34,NL,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01KZML92U,NON-AMAZON,EU,Espring,"Patio, Lawn & Garden",Outdoor Power Tools
B0872W1YTK,SE,EU,Espring,Pet Supplies,Dogs
B071XNQZJ7,NON-AMAZON,EU,H&S,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B01HB70N74,FR,EU,Espring,Tools & Home Improvement,Hardware
B06XTR6Z46,DE,EU,Espring,Electronics,Computers & Accessories
B07WTXZ2JC,NON-AMAZON,EU,H&S,Office Products,Office & School Supplies
B09M77GSNH,ES,EU,Espring,Beauty & Personal Care,"Foot, Hand & Nail Care"
B072Q35687,NON-AMAZON,EU,H&S,Home & Kitchen,Storage & Organization
B07FQ4RB6V,FR,EU,H&S,Baby Products,Strollers & Accessories
B072BCW5X6,UK,UK,Espring,Baby Products,Feeding
B06Y6F2W4Z,IT,EU,H&S,Pet Supplies,Dogs
B01HFJEZ68,SE,EU,Espring,Home & Kitchen,Kitchen & Dining
B07T6G2LTB,NL,EU,Espring,Beauty & Personal Care,Skin Care
B00NBCCR0A,UK,UK,H&S,Books,Calendars
B07TJX5R59,IT,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07XYY42F4,ES,EU,Tritart,Beauty & Personal Care,Makeup
B01HXOSRYG,BE,EU,Espring,Pet Supplies,Dogs
B0847SXNVQ,IT,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07JZD2S4S,CA,CA,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B08X23RG8D,BE,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01MXFE25E,NON-AMAZON,EU,H&S,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B016LHY28G,BE,EU,H&S,Home & Kitchen,Kitchen & Dining
B0847SXNVQ,PL,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07WDCV13B,IT,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B08PFTKQRB,ES,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B01JA9T2N2,IT,EU,Espring,Tools & Home Improvement,Hardware
B015H6NFPS,BE,EU,Espring,Home & Kitchen,Bath
B073XB9N4J,NON-AMAZON,EU,H&S,"Clothing, Shoes & Jewelry",Women
B086T37ZV1,ES,EU,Espring,Industrial & Scientific,Food Service Equipment & Supplies
B01LPSMHS8,PL,EU,Espring,Automotive,Interior Accessories
B0727Q3H5D,BE,EU,Espring,Home & Kitchen,Kitchen & Dining
B07TDLK5W3,SE,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B086T37ZV1,UK,UK,Espring,Industrial & Scientific,Food Service Equipment & Supplies
B08N18NFPW,ES,EU,Espring,Office Products,Office & School Supplies
B09GY9XQ76,TR,EU,Espring,Sports & Outdoors,Sports & Fitness
B07PZW2DH7,FR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07JNHB73C,SE,EU,H&S,"Clothing, Shoes & Jewelry",Men
B072HKHJJS,UK,UK,Tritart,Home & Kitchen,Seasonal Décor
B01AM85KWW,BE,EU,Espring,Automotive,Baby Car Seats & Accessories
B08Q3PLB3F,TR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B09LVF7X3D,IT,EU,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B01M717W8W,TR,EU,Espring,Beauty & Personal Care,Hair Care
B08Q47DRVR,FR,EU,Tritart,Toys & Games,Arts & Crafts
B018ZBRFOY,IT,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B08299Z7PM,PL,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B078X5N2K1,NL,EU,H&S,Health & Household,Wellness & Relaxation
B01LW0UMHZ,FR,EU,H&S,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B08ZXPXKWK,SE,EU,Espring,Pet Supplies,Dogs
B017DJFUNC,UK,UK,Espring,Baby Products,Strollers & Accessories
B00BBL0OPS,DE,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07JZD2S4S,PL,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B072Q35687,NL,EU,H&S,Home & Kitchen,Storage & Organization
B00DHPM6GG,NON-AMAZON,EU,H&S,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B07XYY42F4,PL,EU,Tritart,Beauty & Personal Care,Makeup
B01JXX9960,US,US,H&S,Tools & Home Improvement,Hardware
B01LIQ82OA,ES,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B073WBT4V7,ES,EU,Tritart,Beauty & Personal Care,Makeup
B08J3T116Q,UK,UK,Espring,Home & Kitchen,Kitchen & Dining
B08N18QKFK,NL,EU,Espring,Office Products,Office & School Supplies
B07JZD2S4S,IT,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B08J49HGK4,NL,EU,Espring,"Clothing, Shoes & Jewelry",Men
B08Q47YQBG,TR,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B0872W1YTK,DE,EU,Espring,Pet Supplies,Dogs
B015FX4ZZ2,DE,EU,Espring,Home & Kitchen,Home Décor
B0857K4ZDQ,DE,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07DZHXPL6,UK,UK,H&S,Electronics,Cell Phones & Accessories
B01A358P12,FR,EU,Espring,"Clothing, Shoes & Jewelry",Baby
B06Y4ND43F,DE,EU,H&S,Pet Supplies,Dogs
B07T5CJDQ7,PL,EU,Espring,Home & Kitchen,Furniture
B06XVJL3NP,BE,EU,H&S,Beauty & Personal Care,Hair Care
B07V2B55JH,DE,EU,Espring,"Clothing, Shoes & Jewelry",Luggage & Travel Gear
B07VDLN9S9,ES,EU,Espring,Beauty & Personal Care,Shave & Hair Removal
B019Y5U1G4,UK,UK,Espring,Home & Kitchen,Kitchen & Dining
B01LNDMWQC,ES,EU,Espring,Home & Kitchen,Furniture
B072HKHJJS,MX,MX,Tritart,Home & Kitchen,Seasonal Décor
B01K1135UO,UK,UK,H&S,Tools & Home Improvement,Hardware
B07DW7R9V8,PL,EU,H&S,Beauty & Personal Care,Bath & Body
B071LJBPNT,MX,MX,H&S,Office Products,Office & School Supplies
B07D72GCWP,NON-AMAZON,EU,H&S,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B07X1YQYV4,ES,EU,Espring,"Clothing, Shoes & Jewelry",Men
B01NCB0U5K,DE,EU,Espring,Baby Products,Feeding
B07CG63DK7,CA,CA,H&S,Office Products,Office & School Supplies
B01HZDQ5Q2,UK,UK,Espring,Home & Kitchen,Kitchen & Dining
B01FY68ONO,IT,EU,Espring,Office Products,Office & School Supplies
B0847TJHB1,FR,EU,Espring,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
B06XRLHD1L,DE,EU,Espring,Automotive,Car Electronics & Accessories
B07GBK5SQL,SE,EU,H&S,Home & Kitchen,Storage & Organization
B07X1YQYV4,BE,EU,Espring,"Clothing, Shoes & Jewelry",Men
B01N3UZDFH,US,US,H&S,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories"
B071WJFD25,TR,EU,H&S,Office Products,Office & School Supplies
B083DHG56N,SE,EU,Tritart,"Arts, Crafts & Sewing","Painting, Drawing & Art Supplies"
